name_player,id_player,championName,championId,kda,kills,deaths,assists,goldEarned,goldSpent,visionScore,win
AckermanPy,ZnJN2fjZkrZwWQ6YOk4Sa5l6tplj0PfFXbEsxGUEhyfcAg,Morgana,25,1.5384615384615385,4,13,16,11976,11550,31,False
AckermanPy,ZnJN2fjZkrZwWQ6YOk4Sa5l6tplj0PfFXbEsxGUEhyfcAg,Blitzcrank,53,2.0,3,10,17,10856,10450,70,True
AckermanPy,ZnJN2fjZkrZwWQ6YOk4Sa5l6tplj0PfFXbEsxGUEhyfcAg,Corki,42,2.857142857142857,9,7,11,13842,11950,14,True
AckermanPy,ZnJN2fjZkrZwWQ6YOk4Sa5l6tplj0PfFXbEsxGUEhyfcAg,Corki,42,1.1818181818181819,7,11,6,9564,9075,9,False
AckermanPy,ZnJN2fjZkrZwWQ6YOk4Sa5l6tplj0PfFXbEsxGUEhyfcAg,LeeSin,64,2.4,13,10,11,16501,15075,28,True
AckermanPy,ZnJN2fjZkrZwWQ6YOk4Sa5l6tplj0PfFXbEsxGUEhyfcAg,Corki,42,5.0,4,2,6,8685,7450,7,True
AckermanPy,ZnJN2fjZkrZwWQ6YOk4Sa5l6tplj0PfFXbEsxGUEhyfcAg,Corki,42,1.4615384615384615,11,13,8,18554,21240,35,True
AckermanPy,ZnJN2fjZkrZwWQ6YOk4Sa5l6tplj0PfFXbEsxGUEhyfcAg,Corki,42,1.3846153846153846,11,13,7,15655,14860,18,True
AckermanPy,ZnJN2fjZkrZwWQ6YOk4Sa5l6tplj0PfFXbEsxGUEhyfcAg,Malphite,54,0.875,0,8,7,7402,6950,14,False
AckermanPy,ZnJN2fjZkrZwWQ6YOk4Sa5l6tplj0PfFXbEsxGUEhyfcAg,Jayce,126,1.4285714285714286,8,7,2,10929,11025,16,False
AckermanPy,ZnJN2fjZkrZwWQ6YOk4Sa5l6tplj0PfFXbEsxGUEhyfcAg,Camille,164,1.6,8,10,8,11446,10525,23,False
AckermanPy,ZnJN2fjZkrZwWQ6YOk4Sa5l6tplj0PfFXbEsxGUEhyfcAg,Camille,164,1.0,1,0,0,1209,500,0,False
