,name_player,id_player,championName,championId,kda,kills,deaths,assists,goldEarned,goldSpent,visionScore,win
166,S0nri,6o3p_HaTRj1JNa_yRm9KPzWH9URdmauewe2tqmGEFXi9,Ezreal,81,6.25,19,4,6,15478,14450,14,True
167,S0nri,6o3p_HaTRj1JNa_yRm9KPzWH9URdmauewe2tqmGEFXi9,KogMaw,96,7.333333333333333,17,3,5,19424,17075,30,True
168,S0nri,6o3p_HaTRj1JNa_yRm9KPzWH9URdmauewe2tqmGEFXi9,Lucian,236,1.8888888888888888,9,9,8,13578,13350,30,False
169,S0nri,6o3p_HaTRj1JNa_yRm9KPzWH9URdmauewe2tqmGEFXi9,Jinx,222,3.5,8,6,13,12037,10500,22,True
170,S0nri,6o3p_HaTRj1JNa_yRm9KPzWH9URdmauewe2tqmGEFXi9,Ezreal,81,3.0,4,4,8,9300,8000,15,True
171,S0nri,6o3p_HaTRj1JNa_yRm9KPzWH9URdmauewe2tqmGEFXi9,Ezreal,81,0.75,1,4,2,5264,5225,9,False
172,S0nri,6o3p_HaTRj1JNa_yRm9KPzWH9URdmauewe2tqmGEFXi9,Ahri,103,2.888888888888889,10,9,16,10219,9675,20,True
173,S0nri,6o3p_HaTRj1JNa_yRm9KPzWH9URdmauewe2tqmGEFXi9,LeeSin,64,4.75,13,4,6,13044,10100,15,True
174,S0nri,6o3p_HaTRj1JNa_yRm9KPzWH9URdmauewe2tqmGEFXi9,Annie,1,1.0833333333333333,7,12,6,10320,7875,24,False
175,S0nri,6o3p_HaTRj1JNa_yRm9KPzWH9URdmauewe2tqmGEFXi9,Sylas,517,6.25,17,4,8,11055,10600,17,True
176,S0nri,6o3p_HaTRj1JNa_yRm9KPzWH9URdmauewe2tqmGEFXi9,Jinx,222,2.2222222222222223,11,9,9,13556,11025,17,True
177,S0nri,6o3p_HaTRj1JNa_yRm9KPzWH9URdmauewe2tqmGEFXi9,Khazix,121,1.8,4,5,5,10677,9000,24,False
178,S0nri,6o3p_HaTRj1JNa_yRm9KPzWH9URdmauewe2tqmGEFXi9,Malphite,54,1.2727272727272727,10,11,4,13011,12575,32,False
179,S0nri,6o3p_HaTRj1JNa_yRm9KPzWH9URdmauewe2tqmGEFXi9,Khazix,121,2.4285714285714284,5,7,12,11037,10800,22,False
180,S0nri,6o3p_HaTRj1JNa_yRm9KPzWH9URdmauewe2tqmGEFXi9,Khazix,121,11.0,9,0,2,9171,8100,9,True
181,S0nri,6o3p_HaTRj1JNa_yRm9KPzWH9URdmauewe2tqmGEFXi9,Shaco,35,0.7142857142857143,3,7,2,6551,6375,25,False
182,S0nri,6o3p_HaTRj1JNa_yRm9KPzWH9URdmauewe2tqmGEFXi9,Nocturne,56,1.1538461538461537,10,13,5,14386,13575,30,False
183,S0nri,6o3p_HaTRj1JNa_yRm9KPzWH9URdmauewe2tqmGEFXi9,Warwick,19,2.142857142857143,4,7,11,10935,10175,23,True
184,S0nri,6o3p_HaTRj1JNa_yRm9KPzWH9URdmauewe2tqmGEFXi9,Viego,234,1.3333333333333333,1,3,3,4917,4775,13,False
185,S0nri,6o3p_HaTRj1JNa_yRm9KPzWH9URdmauewe2tqmGEFXi9,Nilah,895,0.5454545454545454,3,11,3,8971,8450,10,False
186,S0nri,6o3p_HaTRj1JNa_yRm9KPzWH9URdmauewe2tqmGEFXi9,Nilah,895,5.2,17,5,9,16339,14200,20,True
187,S0nri,6o3p_HaTRj1JNa_yRm9KPzWH9URdmauewe2tqmGEFXi9,Nilah,895,2.6,7,5,6,9825,7400,14,True
188,S0nri,6o3p_HaTRj1JNa_yRm9KPzWH9URdmauewe2tqmGEFXi9,Nilah,895,3.0,14,8,10,14848,14250,21,True
189,S0nri,6o3p_HaTRj1JNa_yRm9KPzWH9URdmauewe2tqmGEFXi9,Nilah,895,5.6,16,5,12,18173,17850,22,True
190,S0nri,6o3p_HaTRj1JNa_yRm9KPzWH9URdmauewe2tqmGEFXi9,Yorick,83,0.5,3,8,1,10280,9700,12,False
191,S0nri,6o3p_HaTRj1JNa_yRm9KPzWH9URdmauewe2tqmGEFXi9,DrMundo,36,1.625,8,8,5,13782,13375,22,False
192,S0nri,6o3p_HaTRj1JNa_yRm9KPzWH9URdmauewe2tqmGEFXi9,Jinx,222,6.666666666666667,11,3,9,14470,12550,16,True
193,S0nri,6o3p_HaTRj1JNa_yRm9KPzWH9URdmauewe2tqmGEFXi9,Ezreal,81,3.0,7,6,11,11507,11125,21,True
194,S0nri,6o3p_HaTRj1JNa_yRm9KPzWH9URdmauewe2tqmGEFXi9,Viego,234,4.0,9,4,7,13966,13250,36,True
195,S0nri,6o3p_HaTRj1JNa_yRm9KPzWH9URdmauewe2tqmGEFXi9,Viego,234,4.0,13,4,3,11609,10450,14,True
196,S0nri,6o3p_HaTRj1JNa_yRm9KPzWH9URdmauewe2tqmGEFXi9,Diana,131,1.6,4,10,12,12794,11550,22,False
197,S0nri,6o3p_HaTRj1JNa_yRm9KPzWH9URdmauewe2tqmGEFXi9,Twitch,29,1.6666666666666667,9,9,6,11805,11500,62,False
198,S0nri,6o3p_HaTRj1JNa_yRm9KPzWH9URdmauewe2tqmGEFXi9,Twitch,29,1.6363636363636365,8,11,10,10438,10050,43,False
199,S0nri,6o3p_HaTRj1JNa_yRm9KPzWH9URdmauewe2tqmGEFXi9,Ashe,22,2.8333333333333335,1,6,16,9329,8350,74,True
200,ƒantasmoshi,TanorqOy-WA79vv0FsCsmX_YcLn5qdPv-9cD4PzZlS1qNFc,Ahri,103,2.2,2,5,9,10131,9745,51,True
201,ƒantasmoshi,TanorqOy-WA79vv0FsCsmX_YcLn5qdPv-9cD4PzZlS1qNFc,Ahri,103,2.2,5,5,6,11249,10575,25,True
202,ƒantasmoshi,TanorqOy-WA79vv0FsCsmX_YcLn5qdPv-9cD4PzZlS1qNFc,Seraphine,147,5.25,1,4,20,9861,9150,81,True
203,ƒantasmoshi,TanorqOy-WA79vv0FsCsmX_YcLn5qdPv-9cD4PzZlS1qNFc,Seraphine,147,3.6666666666666665,1,3,10,7618,5875,54,True
204,ƒantasmoshi,TanorqOy-WA79vv0FsCsmX_YcLn5qdPv-9cD4PzZlS1qNFc,Kaisa,145,2.142857142857143,8,7,7,14149,12525,38,True
205,ƒantasmoshi,TanorqOy-WA79vv0FsCsmX_YcLn5qdPv-9cD4PzZlS1qNFc,MissFortune,21,10.0,3,0,7,8218,8030,24,True
206,ƒantasmoshi,TanorqOy-WA79vv0FsCsmX_YcLn5qdPv-9cD4PzZlS1qNFc,Seraphine,147,11.5,5,2,18,8903,6900,32,True
207,ƒantasmoshi,TanorqOy-WA79vv0FsCsmX_YcLn5qdPv-9cD4PzZlS1qNFc,Seraphine,147,1.0,1,10,9,7176,6800,23,False
208,ƒantasmoshi,TanorqOy-WA79vv0FsCsmX_YcLn5qdPv-9cD4PzZlS1qNFc,Seraphine,147,2.1666666666666665,4,12,22,11559,11125,90,False
209,ƒantasmoshi,TanorqOy-WA79vv0FsCsmX_YcLn5qdPv-9cD4PzZlS1qNFc,Seraphine,147,3.0,1,1,2,4256,2360,15,True
210,ƒantasmoshi,TanorqOy-WA79vv0FsCsmX_YcLn5qdPv-9cD4PzZlS1qNFc,Seraphine,147,1.2,2,10,10,9260,8900,68,False
211,ƒantasmoshi,TanorqOy-WA79vv0FsCsmX_YcLn5qdPv-9cD4PzZlS1qNFc,Syndra,134,0.6666666666666666,1,6,3,5499,4875,18,False
212,ƒantasmoshi,TanorqOy-WA79vv0FsCsmX_YcLn5qdPv-9cD4PzZlS1qNFc,Orianna,61,0.0,0,0,0,524,500,0,False
213,ƒantasmoshi,TanorqOy-WA79vv0FsCsmX_YcLn5qdPv-9cD4PzZlS1qNFc,Seraphine,147,3.0,7,6,11,11363,10375,78,False
214,ƒantasmoshi,TanorqOy-WA79vv0FsCsmX_YcLn5qdPv-9cD4PzZlS1qNFc,Syndra,134,3.1666666666666665,5,6,14,13121,11475,41,True
215,ƒantasmoshi,TanorqOy-WA79vv0FsCsmX_YcLn5qdPv-9cD4PzZlS1qNFc,Neeko,518,1.0,4,5,1,9970,9410,26,False
216,ƒantasmoshi,TanorqOy-WA79vv0FsCsmX_YcLn5qdPv-9cD4PzZlS1qNFc,Neeko,518,1.3333333333333333,4,3,0,6114,6050,23,False
217,ƒantasmoshi,TanorqOy-WA79vv0FsCsmX_YcLn5qdPv-9cD4PzZlS1qNFc,Neeko,518,1.25,2,8,8,8871,8975,25,False
218,ƒantasmoshi,TanorqOy-WA79vv0FsCsmX_YcLn5qdPv-9cD4PzZlS1qNFc,Senna,235,1.7692307692307692,5,13,18,9051,8975,62,False
219,ƒantasmoshi,TanorqOy-WA79vv0FsCsmX_YcLn5qdPv-9cD4PzZlS1qNFc,Syndra,134,1.375,9,16,13,18091,17550,52,False
220,ƒantasmoshi,TanorqOy-WA79vv0FsCsmX_YcLn5qdPv-9cD4PzZlS1qNFc,Neeko,518,0.2,0,5,1,4019,2775,10,False
221,ƒantasmoshi,TanorqOy-WA79vv0FsCsmX_YcLn5qdPv-9cD4PzZlS1qNFc,Syndra,134,0.5714285714285714,1,7,3,10443,10400,28,False
222,ƒantasmoshi,TanorqOy-WA79vv0FsCsmX_YcLn5qdPv-9cD4PzZlS1qNFc,Syndra,134,3.5,3,4,11,10698,8975,27,True
223,ƒantasmoshi,TanorqOy-WA79vv0FsCsmX_YcLn5qdPv-9cD4PzZlS1qNFc,Syndra,134,0.6363636363636364,1,11,6,10638,9525,21,False
224,ƒantasmoshi,TanorqOy-WA79vv0FsCsmX_YcLn5qdPv-9cD4PzZlS1qNFc,Zyra,143,1.3636363636363635,0,11,15,9867,8675,71,True
225,ƒantasmoshi,TanorqOy-WA79vv0FsCsmX_YcLn5qdPv-9cD4PzZlS1qNFc,Zyra,143,1.6,2,5,6,8597,6575,84,True
226,ƒantasmoshi,TanorqOy-WA79vv0FsCsmX_YcLn5qdPv-9cD4PzZlS1qNFc,Zyra,143,1.4,1,10,13,9528,9085,91,False
227,ƒantasmoshi,TanorqOy-WA79vv0FsCsmX_YcLn5qdPv-9cD4PzZlS1qNFc,Neeko,518,1.3846153846153846,7,13,11,13884,12800,34,False
228,ƒantasmoshi,TanorqOy-WA79vv0FsCsmX_YcLn5qdPv-9cD4PzZlS1qNFc,Zoe,142,2.0,4,10,16,15475,15085,55,True
229,ƒantasmoshi,TanorqOy-WA79vv0FsCsmX_YcLn5qdPv-9cD4PzZlS1qNFc,Soraka,16,2.1,2,10,19,10878,9485,83,False
230,ƒantasmoshi,TanorqOy-WA79vv0FsCsmX_YcLn5qdPv-9cD4PzZlS1qNFc,Neeko,518,1.3333333333333333,3,6,5,9507,9245,28,False
231,ƒantasmoshi,TanorqOy-WA79vv0FsCsmX_YcLn5qdPv-9cD4PzZlS1qNFc,Neeko,518,7.5,4,2,11,9267,8100,27,True
232,ƒantasmoshi,TanorqOy-WA79vv0FsCsmX_YcLn5qdPv-9cD4PzZlS1qNFc,Neeko,518,4.0,11,6,13,17779,17700,50,False
233,ƒantasmoshi,TanorqOy-WA79vv0FsCsmX_YcLn5qdPv-9cD4PzZlS1qNFc,Neeko,518,2.6666666666666665,2,3,6,8154,6675,21,True
234,ƒantasmoshi,TanorqOy-WA79vv0FsCsmX_YcLn5qdPv-9cD4PzZlS1qNFc,Neeko,518,3.0,5,3,4,10017,9360,21,True
235,ƒantasmoshi,TanorqOy-WA79vv0FsCsmX_YcLn5qdPv-9cD4PzZlS1qNFc,Neeko,518,4.0,3,1,1,5463,4950,9,True
236,ƒantasmoshi,TanorqOy-WA79vv0FsCsmX_YcLn5qdPv-9cD4PzZlS1qNFc,MissFortune,21,0.6,1,5,2,7773,7500,19,False
237,ƒantasmoshi,TanorqOy-WA79vv0FsCsmX_YcLn5qdPv-9cD4PzZlS1qNFc,Sona,37,1.25,1,8,9,6940,6150,43,False
238,ƒantasmoshi,TanorqOy-WA79vv0FsCsmX_YcLn5qdPv-9cD4PzZlS1qNFc,Ahri,103,2.4,3,5,9,11574,10985,52,True
239,ƒantasmoshi,TanorqOy-WA79vv0FsCsmX_YcLn5qdPv-9cD4PzZlS1qNFc,Sona,37,1.2,3,10,9,8463,8250,48,False
240,ƒantasmoshi,TanorqOy-WA79vv0FsCsmX_YcLn5qdPv-9cD4PzZlS1qNFc,Sona,37,0.0,0,0,0,584,500,0,False
241,ƒantasmoshi,TanorqOy-WA79vv0FsCsmX_YcLn5qdPv-9cD4PzZlS1qNFc,Sona,37,6.25,8,4,17,12908,10950,95,True
242,ƒantasmoshi,TanorqOy-WA79vv0FsCsmX_YcLn5qdPv-9cD4PzZlS1qNFc,Sona,37,4.8,5,5,19,8682,7475,30,True
243,ƒantasmoshi,TanorqOy-WA79vv0FsCsmX_YcLn5qdPv-9cD4PzZlS1qNFc,Sona,37,12.0,4,1,8,7001,6075,33,True
244,ƒantasmoshi,TanorqOy-WA79vv0FsCsmX_YcLn5qdPv-9cD4PzZlS1qNFc,Ahri,103,1.3636363636363635,5,11,10,12098,11610,35,False
245,ƒantasmoshi,TanorqOy-WA79vv0FsCsmX_YcLn5qdPv-9cD4PzZlS1qNFc,Ahri,103,6.25,14,4,11,19443,17350,44,True
246,ƒantasmoshi,TanorqOy-WA79vv0FsCsmX_YcLn5qdPv-9cD4PzZlS1qNFc,Senna,235,1.5714285714285714,2,7,9,9307,8225,66,False
247,ƒantasmoshi,TanorqOy-WA79vv0FsCsmX_YcLn5qdPv-9cD4PzZlS1qNFc,Senna,235,7.75,9,4,22,13439,10975,91,True
248,ƒantasmoshi,TanorqOy-WA79vv0FsCsmX_YcLn5qdPv-9cD4PzZlS1qNFc,Senna,235,5.0,6,4,14,10482,8150,36,True
249,ƒantasmoshi,TanorqOy-WA79vv0FsCsmX_YcLn5qdPv-9cD4PzZlS1qNFc,Senna,235,2.1,4,10,17,11061,9600,74,True
250,ƒantasmoshi,TanorqOy-WA79vv0FsCsmX_YcLn5qdPv-9cD4PzZlS1qNFc,Ahri,103,2.6666666666666665,5,3,3,9700,8875,25,False
251,ƒantasmoshi,TanorqOy-WA79vv0FsCsmX_YcLn5qdPv-9cD4PzZlS1qNFc,Zoe,142,3.0,5,4,7,11219,10600,29,True
252,ƒantasmoshi,TanorqOy-WA79vv0FsCsmX_YcLn5qdPv-9cD4PzZlS1qNFc,Jinx,222,0.8,1,5,3,5736,5300,16,False
253,ƒantasmoshi,TanorqOy-WA79vv0FsCsmX_YcLn5qdPv-9cD4PzZlS1qNFc,Zyra,143,1.2727272727272727,5,11,9,8951,6900,55,False
254,ƒantasmoshi,TanorqOy-WA79vv0FsCsmX_YcLn5qdPv-9cD4PzZlS1qNFc,Zyra,143,5.8,6,5,23,12174,8425,72,True
255,ƒantasmoshi,TanorqOy-WA79vv0FsCsmX_YcLn5qdPv-9cD4PzZlS1qNFc,Lux,99,3.8,3,5,16,12395,11550,24,True
256,ƒantasmoshi,TanorqOy-WA79vv0FsCsmX_YcLn5qdPv-9cD4PzZlS1qNFc,Zoe,142,3.0,12,7,9,15465,15759,27,False
257,ƒantasmoshi,TanorqOy-WA79vv0FsCsmX_YcLn5qdPv-9cD4PzZlS1qNFc,Jinx,222,2.25,1,4,8,9948,10000,40,False
258,ƒantasmoshi,TanorqOy-WA79vv0FsCsmX_YcLn5qdPv-9cD4PzZlS1qNFc,Senna,235,1.7142857142857142,2,7,10,8616,8175,53,False
259,ƒantasmoshi,TanorqOy-WA79vv0FsCsmX_YcLn5qdPv-9cD4PzZlS1qNFc,Zoe,142,4.0,8,5,12,12401,9725,41,True
260,ƒantasmoshi,TanorqOy-WA79vv0FsCsmX_YcLn5qdPv-9cD4PzZlS1qNFc,Senna,235,1.1428571428571428,2,7,6,6816,6550,50,False
261,ƒantasmoshi,TanorqOy-WA79vv0FsCsmX_YcLn5qdPv-9cD4PzZlS1qNFc,Senna,235,2.375,3,8,16,12089,10550,90,True
262,ƒantasmoshi,TanorqOy-WA79vv0FsCsmX_YcLn5qdPv-9cD4PzZlS1qNFc,Kaisa,145,1.9,12,10,7,16306,14825,35,False
263,ƒantasmoshi,TanorqOy-WA79vv0FsCsmX_YcLn5qdPv-9cD4PzZlS1qNFc,Xayah,498,0.5454545454545454,1,11,5,7440,6825,22,False
264,ƒantasmoshi,TanorqOy-WA79vv0FsCsmX_YcLn5qdPv-9cD4PzZlS1qNFc,Xayah,498,5.0,2,0,3,8066,6750,5,True
265,ƒantasmoshi,TanorqOy-WA79vv0FsCsmX_YcLn5qdPv-9cD4PzZlS1qNFc,Xayah,498,2.6666666666666665,3,6,13,11924,9725,21,True
266,ƒantasmoshi,TanorqOy-WA79vv0FsCsmX_YcLn5qdPv-9cD4PzZlS1qNFc,Ahri,103,3.3333333333333335,7,3,3,12206,10625,34,True
267,ƒantasmoshi,TanorqOy-WA79vv0FsCsmX_YcLn5qdPv-9cD4PzZlS1qNFc,Tristana,18,11.0,12,2,10,13419,12175,20,True
268,ƒantasmoshi,TanorqOy-WA79vv0FsCsmX_YcLn5qdPv-9cD4PzZlS1qNFc,Tristana,18,0.6,1,5,2,8916,8425,22,True
269,ƒantasmoshi,TanorqOy-WA79vv0FsCsmX_YcLn5qdPv-9cD4PzZlS1qNFc,Tristana,18,1.6,7,5,1,12748,12300,15,False
270,ƒantasmoshi,TanorqOy-WA79vv0FsCsmX_YcLn5qdPv-9cD4PzZlS1qNFc,Tristana,18,2.2,8,10,14,18792,17500,51,True
271,ƒantasmoshi,TanorqOy-WA79vv0FsCsmX_YcLn5qdPv-9cD4PzZlS1qNFc,Tristana,18,0.875,2,8,5,10104,9950,18,False
272,ƒantasmoshi,TanorqOy-WA79vv0FsCsmX_YcLn5qdPv-9cD4PzZlS1qNFc,Tristana,18,2.75,9,4,2,12598,11450,24,False
273,ƒantasmoshi,TanorqOy-WA79vv0FsCsmX_YcLn5qdPv-9cD4PzZlS1qNFc,Tristana,18,1.1111111111111112,9,9,1,15337,15450,44,False
274,ƒantasmoshi,TanorqOy-WA79vv0FsCsmX_YcLn5qdPv-9cD4PzZlS1qNFc,Tristana,18,1.2307692307692308,11,13,5,15037,14800,21,False
275,ƒantasmoshi,TanorqOy-WA79vv0FsCsmX_YcLn5qdPv-9cD4PzZlS1qNFc,Jinx,222,3.2,3,5,13,13379,12675,22,True
276,ƒantasmoshi,TanorqOy-WA79vv0FsCsmX_YcLn5qdPv-9cD4PzZlS1qNFc,MissFortune,21,1.0,2,8,6,10518,10225,18,False
277,ƒantasmoshi,TanorqOy-WA79vv0FsCsmX_YcLn5qdPv-9cD4PzZlS1qNFc,MissFortune,21,3.0,3,3,6,13776,11125,37,True
278,ƒantasmoshi,TanorqOy-WA79vv0FsCsmX_YcLn5qdPv-9cD4PzZlS1qNFc,Xayah,498,1.75,4,8,10,14028,12475,38,False
279,ƒantasmoshi,TanorqOy-WA79vv0FsCsmX_YcLn5qdPv-9cD4PzZlS1qNFc,Xayah,498,1.5,2,10,13,13153,11975,35,True
280,ƒantasmoshi,TanorqOy-WA79vv0FsCsmX_YcLn5qdPv-9cD4PzZlS1qNFc,Xayah,498,1.1111111111111112,5,9,5,9578,9175,33,False
281,ƒantasmoshi,TanorqOy-WA79vv0FsCsmX_YcLn5qdPv-9cD4PzZlS1qNFc,Xayah,498,7.0,11,3,10,13546,12450,30,True
282,ƒantasmoshi,TanorqOy-WA79vv0FsCsmX_YcLn5qdPv-9cD4PzZlS1qNFc,Xayah,498,3.5,9,4,5,12941,11475,27,True
283,ƒantasmoshi,TanorqOy-WA79vv0FsCsmX_YcLn5qdPv-9cD4PzZlS1qNFc,Xayah,498,0.0,0,0,0,504,500,0,True
284,ƒantasmoshi,TanorqOy-WA79vv0FsCsmX_YcLn5qdPv-9cD4PzZlS1qNFc,Zoe,142,2.75,6,8,16,9941,9085,24,True
285,ƒantasmoshi,TanorqOy-WA79vv0FsCsmX_YcLn5qdPv-9cD4PzZlS1qNFc,Zoe,142,1.5,5,6,4,8417,8100,18,False
286,ƒantasmoshi,TanorqOy-WA79vv0FsCsmX_YcLn5qdPv-9cD4PzZlS1qNFc,Zoe,142,1.125,4,8,5,7522,6750,23,False
287,ƒantasmoshi,TanorqOy-WA79vv0FsCsmX_YcLn5qdPv-9cD4PzZlS1qNFc,Zoe,142,2.1,17,10,4,18168,17960,37,False
288,ƒantasmoshi,TanorqOy-WA79vv0FsCsmX_YcLn5qdPv-9cD4PzZlS1qNFc,Rakan,497,1.6666666666666667,3,6,7,7421,7100,71,False
289,ƒantasmoshi,TanorqOy-WA79vv0FsCsmX_YcLn5qdPv-9cD4PzZlS1qNFc,Rakan,497,1.625,2,8,11,8913,7800,63,False
290,ƒantasmoshi,TanorqOy-WA79vv0FsCsmX_YcLn5qdPv-9cD4PzZlS1qNFc,Zoe,142,1.0,6,9,3,10532,9350,26,False
291,ƒantasmoshi,TanorqOy-WA79vv0FsCsmX_YcLn5qdPv-9cD4PzZlS1qNFc,Zoe,142,3.3333333333333335,6,3,4,10775,8335,28,True
292,ƒantasmoshi,TanorqOy-WA79vv0FsCsmX_YcLn5qdPv-9cD4PzZlS1qNFc,Lux,99,0.9,2,10,7,9533,9460,23,False
293,ƒantasmoshi,TanorqOy-WA79vv0FsCsmX_YcLn5qdPv-9cD4PzZlS1qNFc,Xayah,498,4.333333333333333,3,3,10,8911,8175,31,True
294,ƒantasmoshi,TanorqOy-WA79vv0FsCsmX_YcLn5qdPv-9cD4PzZlS1qNFc,Seraphine,147,1.0,1,4,3,5508,5125,39,False
295,ƒantasmoshi,TanorqOy-WA79vv0FsCsmX_YcLn5qdPv-9cD4PzZlS1qNFc,Sona,37,5.2,2,5,24,9394,8200,74,True
296,ƒantasmoshi,TanorqOy-WA79vv0FsCsmX_YcLn5qdPv-9cD4PzZlS1qNFc,Jinx,222,2.0,10,9,8,15903,13610,29,True
297,ƒantasmoshi,TanorqOy-WA79vv0FsCsmX_YcLn5qdPv-9cD4PzZlS1qNFc,Xayah,498,4.142857142857143,17,7,12,18191,15605,43,True
298,ƒantasmoshi,TanorqOy-WA79vv0FsCsmX_YcLn5qdPv-9cD4PzZlS1qNFc,Tristana,18,1.6,5,5,3,9441,8250,23,True
299,ƒantasmoshi,TanorqOy-WA79vv0FsCsmX_YcLn5qdPv-9cD4PzZlS1qNFc,Sona,37,3.2222222222222223,2,9,27,12182,10800,114,False
300,ninja007,mIFb3bKefrWN-0PaZpo3aS3YwKiO2CC0vmhoc1K0mnpmlQI,MissFortune,21,9.0,6,2,12,14171,12925,38,True
301,ninja007,mIFb3bKefrWN-0PaZpo3aS3YwKiO2CC0vmhoc1K0mnpmlQI,MissFortune,21,4.666666666666667,6,3,8,11833,11450,19,False
302,ninja007,mIFb3bKefrWN-0PaZpo3aS3YwKiO2CC0vmhoc1K0mnpmlQI,Ashe,22,1.0,2,9,7,8145,10000,27,False
303,ninja007,mIFb3bKefrWN-0PaZpo3aS3YwKiO2CC0vmhoc1K0mnpmlQI,Volibear,106,4.0,3,0,1,8783,8150,13,True
304,ninja007,mIFb3bKefrWN-0PaZpo3aS3YwKiO2CC0vmhoc1K0mnpmlQI,Yorick,83,1.2,2,5,4,9524,9425,15,False
305,ninja007,mIFb3bKefrWN-0PaZpo3aS3YwKiO2CC0vmhoc1K0mnpmlQI,Sett,875,1.0909090909090908,5,11,7,17067,15100,31,True
306,ninja007,mIFb3bKefrWN-0PaZpo3aS3YwKiO2CC0vmhoc1K0mnpmlQI,DrMundo,36,7.0,4,2,10,15588,14300,16,True
307,ninja007,mIFb3bKefrWN-0PaZpo3aS3YwKiO2CC0vmhoc1K0mnpmlQI,Volibear,106,1.3,5,10,8,12159,12500,30,False
308,ninja007,mIFb3bKefrWN-0PaZpo3aS3YwKiO2CC0vmhoc1K0mnpmlQI,Ornn,516,5.5,3,2,8,9094,8550,25,True
309,ninja007,mIFb3bKefrWN-0PaZpo3aS3YwKiO2CC0vmhoc1K0mnpmlQI,Ornn,516,6.666666666666667,3,3,17,10622,9300,13,True
310,ninja007,mIFb3bKefrWN-0PaZpo3aS3YwKiO2CC0vmhoc1K0mnpmlQI,Lulu,117,4.6,0,5,23,8858,8350,70,True
311,ninja007,mIFb3bKefrWN-0PaZpo3aS3YwKiO2CC0vmhoc1K0mnpmlQI,Lulu,117,3.4285714285714284,0,7,24,10526,9375,104,True
312,ninja007,mIFb3bKefrWN-0PaZpo3aS3YwKiO2CC0vmhoc1K0mnpmlQI,Ornn,516,4.0,9,5,11,15095,13625,53,False
313,ninja007,mIFb3bKefrWN-0PaZpo3aS3YwKiO2CC0vmhoc1K0mnpmlQI,Ashe,22,1.3333333333333333,4,6,4,7654,9915,20,False
314,ninja007,mIFb3bKefrWN-0PaZpo3aS3YwKiO2CC0vmhoc1K0mnpmlQI,Thresh,412,1.7142857142857142,1,7,11,7266,7100,64,False
315,ninja007,mIFb3bKefrWN-0PaZpo3aS3YwKiO2CC0vmhoc1K0mnpmlQI,Ashe,22,2.272727272727273,5,11,20,16518,16300,29,False
316,ninja007,mIFb3bKefrWN-0PaZpo3aS3YwKiO2CC0vmhoc1K0mnpmlQI,Ashe,22,2.5,5,8,15,15723,16580,56,False
317,ninja007,mIFb3bKefrWN-0PaZpo3aS3YwKiO2CC0vmhoc1K0mnpmlQI,Ashe,22,5.5,10,4,12,14829,13100,18,True
318,ninja007,mIFb3bKefrWN-0PaZpo3aS3YwKiO2CC0vmhoc1K0mnpmlQI,Ashe,22,8.0,12,3,12,15636,13100,21,True
319,ninja007,mIFb3bKefrWN-0PaZpo3aS3YwKiO2CC0vmhoc1K0mnpmlQI,Nilah,895,3.0,12,6,6,15751,15425,18,False
320,ninja007,mIFb3bKefrWN-0PaZpo3aS3YwKiO2CC0vmhoc1K0mnpmlQI,Nautilus,111,1.2727272727272727,1,11,13,7703,7575,57,False
321,ninja007,mIFb3bKefrWN-0PaZpo3aS3YwKiO2CC0vmhoc1K0mnpmlQI,Sivir,15,4.0,15,6,9,21344,17100,38,False
322,ninja007,mIFb3bKefrWN-0PaZpo3aS3YwKiO2CC0vmhoc1K0mnpmlQI,Samira,360,0.75,4,8,2,8977,8170,15,False
323,ninja007,mIFb3bKefrWN-0PaZpo3aS3YwKiO2CC0vmhoc1K0mnpmlQI,Ezreal,81,1.75,4,8,10,13119,11833,26,True
324,ninja007,mIFb3bKefrWN-0PaZpo3aS3YwKiO2CC0vmhoc1K0mnpmlQI,Samira,360,3.6,5,5,13,13759,14455,40,True
325,ninja007,mIFb3bKefrWN-0PaZpo3aS3YwKiO2CC0vmhoc1K0mnpmlQI,Samira,360,2.5,1,2,4,9629,9275,26,True
326,ninja007,mIFb3bKefrWN-0PaZpo3aS3YwKiO2CC0vmhoc1K0mnpmlQI,MissFortune,21,0.5,0,2,1,4496,4125,13,False
327,ninja007,mIFb3bKefrWN-0PaZpo3aS3YwKiO2CC0vmhoc1K0mnpmlQI,MissFortune,21,1.7142857142857142,8,7,4,13322,14005,27,False
328,ninja007,mIFb3bKefrWN-0PaZpo3aS3YwKiO2CC0vmhoc1K0mnpmlQI,MissFortune,21,3.3,22,10,11,24107,24650,49,False
329,ninja007,mIFb3bKefrWN-0PaZpo3aS3YwKiO2CC0vmhoc1K0mnpmlQI,Samira,360,1.5,3,10,12,12309,12425,29,True
330,ninja007,mIFb3bKefrWN-0PaZpo3aS3YwKiO2CC0vmhoc1K0mnpmlQI,Samira,360,0.6666666666666666,2,12,6,11746,11550,33,True
331,ninja007,mIFb3bKefrWN-0PaZpo3aS3YwKiO2CC0vmhoc1K0mnpmlQI,Samira,360,5.5,10,4,12,12394,10800,9,True
332,ninja007,mIFb3bKefrWN-0PaZpo3aS3YwKiO2CC0vmhoc1K0mnpmlQI,MissFortune,21,7.0,3,2,11,7237,6550,11,True
